time_s,marker,body_x_m,body_y_m,body_z_m,roll_deg,pitch_deg,yaw_deg,hip_FR_deg,hip_FL_deg,hip_BR_deg,hip_BL_deg,cmd_FR_deg,cmd_FL_deg,cmd_BR_deg,cmd_BL_deg,wheel_FR_deg,wheel_FL_deg,wheel_BR_deg,wheel_BL_deg,force_FR_N,force_FL_N,force_BR_N,force_BL_N
5.221000000000078,,-0.11234419230948156,-0.02084753905423894,0.13777995948389668,15.734547985430726,-13.352327220431066,-18.824424649480317,-34.58657956284074,-33.16312623429668,36.00110215170453,36.96391934690814,-35.0,-35.0,35.0,35.0,-6.015495834456972,-5.615371789107777,5.408931992456662,5.678870046365015,0.0,12.756861593190957,10.061499091076218,5.618205284642329
5.241000000000085,,-0.11233920657954077,-0.020849843716537676,0.1377801338105348,15.736027452423073,-13.349981713254493,-18.8304157848775,-34.58673802128528,-33.173662818362715,36.0116538493551,36.964578754748544,-35.0,-35.0,35.0,35.0,-6.015494207929652,-5.62702230078668,5.419321471825404,5.680042838712318,0.0,12.75745333568921,10.061706458823235,5.6178192647290235
5.261000000000092,,-0.11233435399791686,-0.020851993791900128,0.13778033229524372,15.737434300258093,-13.347709376262278,-18.836170410016702,-34.58688092452752,-33.183844828890436,36.0217701626053,36.9651487603902,-35.0,-35.0,35.0,35.0,-6.015492722004073,-5.638283108732248,5.429286274867498,5.681255463689497,0.0,12.75803302762474,10.061912017752874,5.617440729010802
5.281000000000098,,-0.11232963205972016,-0.020853998044057794,0.13778055271863715,15.738772154479728,-13.345508171925928,-18.841698108630016,-34.587009774922734,-33.19368422319345,36.031469382901406,36.965635829821736,-35.0,-35.0,35.0,35.0,-6.01549136513097,-5.649167065557141,5.4388442393393355,5.682502693290859,0.0,12.758600715237158,10.062115540607563,5.617069678248932
5.301000000000105,,-0.11232503822449816,-0.020855864786223706,0.13778079299963664,15.740044453944629,-13.343376098582462,-18.847008066703665,-34.587125930573485,-33.20319254586221,36.040769030262915,36.96604602568463,-35.0,-35.0,35.0,35.0,-6.01549012673471,-5.659686612520215,5.448012437576562,5.6837796645436525,0.0,12.75915645744876,10.062316824803512,5.6167061027307
5.321000000000112,,-0.11232056992534145,-0.02085760190222894,0.13778105118810546,15.741254460972828,-13.341311191882898,-18.852109089302193,-34.58723061915048,-33.21238094430169,36.04968588501755,36.966385031613456,-35.0,-35.0,35.0,35.0,-6.015488997127741,-5.669853791605264,5.4568072095309175,5.685081858132316,0.0,12.759700325099901,10.062515690504977,5.616349982940484
5.341000000000118,,-0.11231622457711171,-0.02085921686679717,0.13778132545783306,15.74240527089652,-13.33931152596691,-18.85700961667353,-34.587324950390084,-33.2212601835415,36.05823601834542,36.966658175060815,-35.0,-35.0,35.0,35.0,-6.015487967432803,-5.67968025736641,5.465244194439391,5.686405078166499,0.0,12.760232400193264,10.062711978844014,5.616001290216171
5.361000000000125,,-0.11231199958386362,-0.020860716764981566,0.1377816140998558,15.743499821046804,-13.33737521439228,-18.861717739665202,-34.58740992739566,-33.229840660365895,36.066434821664544,36.96687044870907,-35.0,-35.0,35.0,35.0,-6.015487029512154,-5.689177288527604,5.473338361169913,5.687745433036354,0.0,12.760752775144757,10.062905550264748,5.61565998737985
5.381000000000132,,-0.11230789234553051,-0.020862108310788906,0.13778191551609906,15.744540899215819,-13.335500410845437,-18.86624121448125,-34.58748645685684,-33.238132416807346,36.07429703489044,36.96702653056312,-35.0,-35.0,35.0,35.0,-6.015486175903359,-5.698355799326626,5.481104037288497,5.689099317301135,0.0,12.761261552047985,10.063096282997158,5.615326029348519
5.401000000000138,,-0.1123039002639364,-0.02086339786501569,0.13778222821332745,15.7455311516284,-13.333685309656783,-18.87058747680796,-34.587555358290324,-33.24614515304329,36.08183677360323,36.96713080281188,-35.0,-35.0,35.0,35.0,-6.0154853997607045,-5.707226350597021,5.488554936893167,5.690463394559467,0.0,12.761758841960143,10.06328407163779,5.614999363721685
5.421000000000145,,-0.11230002074819115,-0.0208645914523217,0.13778255079738988,15.74647309045513,-13.331928146142001,-18.874763655335343,-34.587617372396124,-33.25388823973244,36.08906755515492,36.96718736953928,-35.0,-35.0,35.0,35.0,-6.015484694801911,-5.7157991605833125,5.495704187259821,5.69183458125175,0.0,12.762244764200663,10.063468825839042,5.614679931345302
5.441000000000152,,-0.11229625121952244,-0.020865694777565585,0.13778288196774696,15.747369100896234,-13.330227196789053,-18.878776584700386,-34.5876731686135,-33.261370729824264,36.0960023237505,36.96720007335993,-35.0,-35.0,35.0,35.0,-6.0154840552597815,-5.724084115487021,5.502564354344808,5.693210031347428,0.0,12.762719445677812,10.063650469093307,5.614367666851472
5.461000000000158,,-0.11229258911559134,-0.020866713241428234,0.1377832205122674,15.74822144786351,-13.328580779308211,-18.882632817876683,-34.587723351953535,-33.268601369872044,36.10265347453548,36.96717251104914,-35.0,-35.0,35.0,35.0,-6.015483475838146,-5.732090779742323,5.509147467188474,5.69458712187204,0.0,12.763183020231272,10.063828937605983,5.614062499175937
5.481000000000165,,-0.11228903189433742,-0.020867651955348086,0.1377835653022833,15.74903228228575,-13.326987252561079,-18.886338638034353,-34.5877684691773,-33.27558861087787,36.109032876722516,36.967108048232056,-35.0,-35.0,35.0,35.0,-6.0154829516716175,-5.7398284060217115,5.515465041262959,5.695963439230994,0.0,12.76363562800541,10.064004179252352,5.613764352051153
5.501000000000172,,-0.11228557703739273,-0.02086851575579311,0.13778391528789122,15.749803647061011,-13.325445016383087,-18.889900069892967,-34.587809014382564,-33.28234061869572,36.11515189578964,36.9670098331917,-35.0,-35.0,35.0,35.0,-6.015482478289097,-5.7473059449730055,5.521528100806635,5.697336766288962,0.0,12.76407741484156,10.064176152611811,5.613473144476517
5.521000000000178,,-0.11228222205310123,-0.020869309217893848,0.13778426949348896,15.750537482677622,-13.323952511312118,-18.893322890589097,-34.58784543405532,-33.28886528401637,36.121021414781765,36.96688080985235,-35.0,-35.0,35.0,35.0,-6.015482051580255,-5.7545320546899035,5.5273472001865525,5.6987050701658735,0.0,12.764508531696315,10.064344826066302,5.613188791165413
5.541000000000185,,-0.1122789644791814,-0.020870036668460705,0.13778462701353766,15.751235632524487,-13.322508218235672,-18.89661264007996,-34.58787813163754,-33.29517023195655,36.12665185474681,36.96672372998952,-35.0,-35.0,35.0,35.0,-6.015481667765391,-5.761515109919298,5.532932444328852,5.70006649071229,0.0,12.76492913409544,10.064510176973599,5.612911202971857
5.561000000000192,,-0.11227580188505665,-0.020870702198409898,0.13778498700853792,15.75189984790895,-13.321110657965987,-18.899774631101938,-34.587907471657545,-33.30126283127286,36.13205319433732,36.966541164715686,-35.0,-35.0,35.0,35.0,-6.015481323367605,-5.768263211008646,5.53829350825626,5.701419329628605,0.0,12.765339381595577,10.064672190891876,5.612640287291354
5.5810000000001985,,-0.11227273187388936,-0.020871309674619545,0.13778534870121117,15.752531792800582,-13.319758390753908,-18.902813958704616,-34.587933783464514,-33.307150203219386,36.13723498860752,36.966335515286126,-35.0,-35.0,35.0,35.0,-6.015481015187442,-5.774784192597725,5.54343965577005,5.702762040194493,0.0,12.765739437289502,10.064830860867861,5.612375948444121
5.601000000000205,,-0.11226975208434009,-0.020871862751239437,0.13778571137287715,15.75313304831685,-13.31845001574918,-18.905735509377408,-34.58795736460554,-33.312839230066906,36.14220638703554,36.9661090232675,-35.0,-35.0,35.0,35.0,-6.015480740280006,-5.781085632059185,5.5483797573129845,5.704093217576584,0.0,12.76612946732543,10.064986186772497,5.612118088035537
5.621000000000212,,-0.11226686019207785,-0.02087236488047567,0.13778607436001677,15.753705116965973,-13.317184170415327,-18.90854396978692,-34.58797848387889,-33.31833656329991,36.14697615079918,36.965863780107824,-35.0,-35.0,35.0,35.0,-6.015480495933795,-5.7871748576926345,5.55312230704821,5.7054115896837105,0.0,12.766509640458027,10.065138174687238,5.611866605296276
5.6410000000002185,,-0.11226405391106303,-0.020872819322871466,0.13778643705101418,15.75424942666146,-13.315959529905706,-18.911243835141736,-34.587997384094926,-33.32364863150716,36.15155266933382,36.96560173614467,-35.0,-35.0,35.0,35.0,-6.0154802796515225,-5.79305895667728,5.55767543918784,5.706716008541005,0.0,12.76688012761861,10.0652868363359,5.611621397403187
5.661000000000225,,-0.1122613309946239,-0.020873229157104965,0.13778679888306725,15.754767334521452,-13.314774806407558,-18.91383941720046,-34.58801428457242,-33.32878164797963,36.155943976199126,36.96532470908575,-35.0,-35.0,35.0,35.0,-6.01548008913255,-5.798744782788436,5.56204694360375,5.708005442155225,0.0,12.767241101515394,10.065432188554393,5.611382359781708
5.681000000000232,,-0.11225868923634433,-0.020873597289323816,0.13778715933925992,15.755260130465526,-13.313628748458921,-18.916334851938707,-34.58802938339562,-33.333741618029656,36.160157764281784,36.96503439199368,-35.0,-35.0,35.0,35.0,-6.015479922256962,-5.804238963883048,5.566244280751761,5.709278966845203,0.0,12.767592736254755,10.06557425280446,5.611149386389946
5.7010000000002385,,-0.11225612647078106,-0.0208739264620363,0.13778751794578897,15.755729040620452,-13.312520140243969,-18.918734106889403,-34.58804285945509,-33.338534346043524,36.164201400359374,36.96473236080474,-35.0,-35.0,35.0,35.0,-6.015479777070593,-5.809547909159855,5.570274595939128,5.710535760012661,0.0,12.767935206982601,10.065713054719604,5.61092236998397
5.721000000000245,,-0.11225364057402527,-0.020874219262577324,0.13778787426933709,15.756175230546038,-13.31144780087106,-18.921040988170912,-34.588054874292865,-33.34316544227935,36.16808193905087,36.96442008140945,-35.0,-35.0,35.0,35.0,-6.01547965177199,-5.814677816199457,5.5741447329641725,5.711775093329833,0.0,12.76826868955212,10.065848623686504,5.610701202368267
5.741000000000252,,-0.11225122946412243,-0.020874478131168356,0.13778822791458503,15.75659980829085,-13.310410583637356,-18.923259147215738,-34.58806557377082,-33.34764032942143,36.171806136177906,36.96409891632125,-35.0,-35.0,35.0,35.0,-6.015479544699935,-5.819634677789822,5.577861247155621,5.712996326321498,0.0,12.768593360211371,10.065980992456481,5.610485774627739
5.761000000000259,,-0.1122488911013655,-0.020874705368587834,0.13778857852185744,15.75700382728801,-13.309407375283985,-18.92539208721353,-34.588075089579036,-33.351964248901105,36.17538046155998,36.963770130957485,-35.0,-35.0,35.0,35.0,-6.015479454322193,-5.824424288542907,5.581430417838017,5.714198900320321,0.0,12.768909395313376,10.066110196785974,5.610275977346638
5.781000000000265,,-0.11224662348847117,-0.02087490314346991,0.1377889257648943,15.757388289099413,-13.30843709524442,-18.927443169280007,-34.58808354059958,-33.356142266994205,36.1788111112667,36.9634348995558,-35.0,-35.0,35.0,35.0,-6.015479379225318,-5.829052251307562,5.5848582602486,5.715382332775273,0.0,12.769216971041615,10.066236275105247,5.610071700810787
5.801000000000272,,-0.11224442467065264,-0.020875073499247544,0.1377892693487435,15.75775414601737,-13.3074986948894,-18.92941561836412,-34.58809103413948,-33.36017928070419,36.182104019348614,36.96309431074701,-35.0,-35.0,35.0,35.0,-6.015479318105289,-5.833523983384367,5.5881505369298425,5.716546211894181,0.0,12.769516263159266,10.066359268210286,5.609872835197392
5.821000000000279,,-0.11224229273559735,-0.020875218360755697,0.13778960900776752,15.758102303531103,-13.306591156770594,-18.931312528904375,-34.5880976670455,-33.364080023439556,36.18526486906815,36.96274937280511,-35.0,-35.0,35.0,35.0,-6.015479269758646,-5.837844722547624,5.5913127686208925,5.717690191602146,0.0,12.769807446774216,10.066479218979389,5.609679270749116
5.841000000000285,,-0.11224022581335874,-0.020875339540510334,0.13778994450375814,15.758433622665601,-13.305713493865044,-18.933136870245004,-34.588103526711926,-33.36784907049394,36.18829910365081,36.96240101859274,-35.0,-35.0,35.0,35.0,-6.015479233074839,-5.842019532879776,5.594350244670153,5.718813986798726,0.0,12.770090696119782,10.066596172110867,5.609490897936583
5.861000000000292,,-0.11223822207617412,-0.020875438744676945,0.1377902756241557,15.758748922200365,-13.30486474882327,-18.93489149182314,-34.588108691991714,-33.371490844336606,36.19121193657655,36.96205011022007,-35.0,-35.0,35.0,35.0,-6.0154792070288465,-5.846053310423808,5.597268032990153,5.71991736889776,0.0,12.77036618436334,10.066710173880669,5.609307607611494
5.881000000000299,,-0.11223627973821115,-0.02087551757874369,0.13779060218036598,15.759048980773656,-13.304043993221333,-18.936579128135634,-34.58811323402021,-33.375009619720714,36.19400836143008,36.96169744343372,-35.0,-35.0,35.0,35.0,-6.015479190674532,-5.849950788658216,5.600070989575143,5.721000161634088,0.0,12.770634083410993,10.06682127191797,5.609129291142249
5.901000000000305,,-0.11223439705525447,-0.020875577552912153,0.13779092400617057,15.759334538879216,-13.30325032681956,-18.93820240349592,-34.58811721695982,-33.37840952861627,36.196693161328696,36.96134375175133,-35.0,-35.0,35.0,35.0,-6.015479183138486,-5.853716543800034,5.60276376760074,5.722062237122743,0.0,12.770894563745234,10.066929515001654,5.608955840542472
5.921000000000312,,-0.11223257232433763,-0.020875620087218664,0.13779124095622608,15.759606300760948,-13.302482876828838,-18.93976383658968,-34.588120698673116,-33.38169456497464,36.19927091794511,36.96098971035615,-35.0,-35.0,35.0,35.0,-6.015479183614443,-5.857354999940698,5.6053508261243055,5.723103512156737,0.0,12.771147794270387,10.067034952869259,5.608787148589468
5.941000000000319,,-0.11223080388332539,-0.020875646516398977,0.13779155290464717,15.75986493621093,-13.301740797185266,-18.941265844837737,-34.58812373133148,-33.38486858933075,36.20174602014206,36.960635939765936,-35.0,-35.0,35.0,35.0,-6.015479191358265,-5.860870434019559,5.607836438403709,5.724123944730222,0.0,12.771393942167563,10.067137636042064,5.6086231089305425
5.961000000000325,,-0.11222909011045401,-0.02087565809450798,0.13779185974367,15.76011108227618,-13.301023267834877,-18.942710748574846,-34.588126361965166,-33.38793533324917,36.204122672235364,36.96028300928861,-35.0,-35.0,35.0,35.0,-6.015479205682888,-5.864266980639866,5.610224699851558,5.7251235307746065,0.0,12.771633172771672,10.0672376156644,5.608463616182375
5.981000000000332,,-0.11222742942383283,-0.020875655999306103,0.13779216138239128,15.760345344878818,-13.300329494028563,-18.944100775051943,-34.588128632960604,-33.39089840361959,36.20640490190073,36.95993144027725,-35.0,-35.0,35.0,35.0,-6.015479225954184,-5.867548636731836,5.612519535640972,5.726102301095841,0.0,12.771865649451986,10.067334943358295,5.608308566019305
6.001000000000339,,-0.11222582028091305,-0.020875641336423157,0.13779245774557944,15.760568300354297,-13.299658705628437,-18.945438062269744,-34.5881305825098,-33.393761286807496,36.20859656773968,36.95958170919562,-35.0,-35.0,35.0,35.0,-6.015479251586972,-5.870719266067327,5.614724707978616,5.7270603185015165,0.0,12.772091533510785,10.0674296710865,5.6081578552547295
6.021000000000345,,-0.11222426117792716,-0.02087561514331062,0.13779274877255426,15.760780496911972,-13.299010156425966,-18.946724662650624,-34.5881322450168,-33.396527352665,36.210701366518826,36.95923425050508,-35.0,-35.0,35.0,35.0,-6.015479282041213,-5.873782603630526,5.616843823059484,5.727997675107567,0.0,12.772310984087415,10.067521851027365,5.6080113819155395
6.041000000000352,,-0.1122227506493024,-0.020875578392991923,0.13779303441613067,15.76098245602194,-13.298383123472243,-18.94796254655574,-34.58813365146479,-33.39919985840709,36.21272284009655,36.95888945938324,-35.0,-35.0,35.0,35.0,-6.015479316818605,-5.876742259849051,5.618880337717902,5.728914489814099,0.0,12.772524158076719,10.067611535463346,5.607869045305314
6.061000000000359,,-0.11222128726705502,-0.020875531997620454,0.137793314641625,15.761174673732583,-13.297776906421388,-18.949153605654704,-34.588134829748086,-33.40178195235779,36.214664382050415,36.95854769428363,-35.0,-35.0,35.0,35.0,-6.015479355459569,-5.8796017246896,5.620837565788054,5.729810905941042,0.0,12.772731210057044,10.067698776678277,5.607730746064935
6.0810000000003654,,-0.1122198696401637,-0.020875476811855094,0.13779358942591854,15.761357621921574,-13.297190826886755,-18.950299656152882,-34.588135804972154,-33.40427667757108,36.21652924401794,36.95820927934545,-35.0,-35.0,35.0,35.0,-6.015479397540172,-5.88236437162215,5.622718684187053,5.730687089014623,0.0,12.772932292223489,10.067783626859795,5.607596386225632
6.101000000000372,,-0.11221849641392916,-0.02087541363606127,0.1377938587565769,15.761531749484464,-13.296624227810486,-18.95140244188358,-34.5881365997247,-33.40668697533087,36.218320541763276,36.95787450666225,-35.0,-35.0,35.0,35.0,-6.015479442669676,-5.885033461456985,5.624526738732819,5.731543224696119,0.0,12.773127554334277,10.06786613801592,5.607465869252995
6.121000000000379,,-0.11221716626932082,-0.020875343219346462,0.13779412263102125,15.761697483463715,-13.296076472846662,-18.95246363727023,-34.58813723432073,-33.40901568853421,36.22004126098139,36.957543638416965,-35.0,-35.0,35.0,35.0,-6.015479490487993,-5.887612146058222,5.626264649708525,5.732379516844888,0.0,12.773317143663785,10.067946361895828,5.607339100088919
6.1410000000003855,,-0.11221587792231336,-0.02087526626243818,0.1377943810557494,15.761855230121549,-13.29554694575811,-18.953484850164433,-34.58813772702396,-33.41126556496196,36.221694262850974,36.9572169088912,-35.0,-35.0,35.0,35.0,-6.015479540663222,-5.890103471937687,5.627935217184945,5.7331961857078175,0.0,12.77350120495941,10.068024349918716,5.607215985186059
6.161000000000392,,-0.11221463012321548,-0.020875183420411992,0.13779463404560355,15.762005375959163,-13.295035049826849,-18.95446762456502,-34.58813809424699,-33.41343926044038,36.22328228934731,36.95689452635603,-35.0,-35.0,35.0,35.0,-6.015479592889881,-5.89251038373272,5.629541126111458,5.733993466228147,0.0,12.773679880411263,10.068100153110187,5.607096432539003
6.181000000000399,,-0.11221342165599307,-0.020875095305276956,0.13779488162308257,15.76214828868532,-13.29454020727837,-18.955413443223296,-34.588138350732066,-33.41553934189801,36.224807968324875,36.95657667485053,-35.0,-35.0,35.0,35.0,-6.015479646886761,-5.894835727571775,5.631084951185819,5.734771606466859,0.0,12.773853309626158,10.068173822043956,5.606980351707998
6.2010000000004055,,-0.11221225133758839,-0.020875002488425474,0.13779512381769662,15.76228431813678,-13.294061858719624,-18.95632373013935,-34.58813850971449,-33.41756829032077,36.22627381838014,36.956263515854886,-35.0,-35.0,35.0,35.0,-6.015479702395179,-5.897082254330933,5.632569161512658,5.7355308661299365,0.0,12.77402162960291,10.068245406790327,5.606867653839884
6.221000000000412,,-0.11221111801723709,-0.02087490550295431,0.1377953606653607,15.762413797153064,-13.293599462590763,-18.957199852953977,-34.58813858307024,-33.41952850360929,36.22768225350385,36.95595518986353,-35.0,-35.0,35.0,35.0,-6.0154797591774045,-5.899252622784942,5.633996125060037,5.736271515195422,0.0,12.774184974724792,10.068314956870342,5.606758251686379
6.241000000000419,,-0.11221002057578472,-0.020874804845863237,0.13779559220782672,15.762537042407875,-13.293152494630457,-18.95804312524079,-34.58813858144935,-33.421422299341366,36.22903558753188,36.955651817864464,-35.0,-35.0,35.0,35.0,-6.015479817015045,-5.901349402656244,5.635368112922913,5.736993832634803,0.0,12.774343476742946,10.068382521211765,5.606652059615743
6.261000000000426,,-0.11220895792500388,-0.020874700980137193,0.13779581849215078,15.762654355199341,-13.292720447354709,-18.958854808702597,-34.58813851439636,-33.42325191744295,36.23033603840359,36.95535350272976,-35.0,-35.0,35.0,35.0,-6.0154798757075865,-5.903375077564559,5.636687303402181,5.737698105222641,0.0,12.774497264776013,10.068448148116046,5.60654899362242
6.281000000000432,,-0.1122079290069137,-0.020874594336717817,0.13779603957019393,15.762766022201205,-13.292302829549207,-18.95963611527642,-34.58813839045928,-33.425019522770754,36.23158573223588,36.95506033052226,-35.0,-35.0,35.0,35.0,-6.0154799350712125,-5.90533204788087,5.6379557859073435,5.738384626429805,0.0,12.77464646530962,10.068511885222831,5.6064489713329175
6.301000000000439,,-0.1122069327931024,-0.020874485316370067,0.13779625549815502,15.762872316176948,-13.291899165774762,-18.960388209150757,-34.58813821728773,-33.426727207609396,36.232786707220995,36.954772371723294,-35.0,-35.0,35.0,35.0,-6.01547999493748,-5.907222633488383,5.639175564690703,5.739053695395034,0.0,12.774791202200497,10.068573779482131,5.606351912009785
6.321000000000446,,-0.11220596828405363,-0.020874374291449026,0.13779646633613357,15.76297349665861,-13.291508995885934,-18.96111220869888,-34.58813800172192,-33.428376994085916,36.23394091735582,36.95448968238595,-35.0,-35.0,35.0,35.0,-6.015480055152181,-5.909049076453545,5.640348562420413,5.739705615970457,0.0,12.77493159668143,10.068633877129377,5.606257736551444
6.341000000000452,,-0.11220503450847885,-0.02087426160757178,0.13779667214772065,15.763069810592238,-13.291131874562462,-18.961809188331976,-34.58813774987281,-33.4299708365044,36.23505023600991,36.95421230521796,-35.0,-35.0,35.0,35.0,-6.015480115574447,-5.910813543609817,5.641476623599553,5.740340695836428,0.0,12.77506776738001,10.06869222366511,5.606166367489257
6.361000000000459,,-0.11220413052265493,-0.020874147585199558,0.13779687299961726,15.763161492951477,-13.290767370853462,-18.962480180275172,-34.58813746719446,-33.43151062360357,36.23611645933939,36.953940270598245,-35.0,-35.0,35.0,35.0,-6.015480176075656,-5.912518129057228,5.642561517837997,5.740959245681705,0.0,12.775199830325642,10.068748863836355,5.606077728983026
6.381000000000466,,-0.11220325540976876,-0.020874032521134404,0.1377970689612773,15.763248767321025,-13.290415067734006,-18.96312617627001,-34.5881371585495,-33.43299818073954,36.23714130955327,36.95367359753098,-35.0,-35.0,35.0,35.0,-6.015480236538567,-5.9141648565800296,5.643604942983607,5.741561578444889,0.0,12.775327898972852,10.068803841620111,5.605991746814041
6.401000000000472,,-0.11220240827926913,-0.020873916689934838,0.13779726010457466,15.763331846451416,-13.290074561674173,-18.96374812920626,-34.58813682826825,-33.43443527199668,36.23812643803893,36.95341229454052,-35.0,-35.0,35.0,35.0,-6.015480296856488,-5.915755681985334,5.644608528118907,5.742148008613634,0.0,12.775452084219687,10.068857200211404,5.605908348376984
6.421000000000479,,-0.11220158826622685,-0.020873800345254274,0.13779744650349351,15.763410932786527,-13.289745462219864,-18.96434695468643,-34.58813648020194,-33.43582360222842,36.239073428352455,36.953156360510896,-35.0,-35.0,35.0,35.0,-6.015480356932465,-5.917292495365167,5.645573836429065,5.742718851577979,0.0,12.77557249443163,10.068908982013697,5.60582746266737
6.441000000000486,,-0.11220079453070268,-0.020873683721106925,0.13779762823383862,15.763486218965209,-13.28942739158563,-18.96492353252526,-34.58813611777085,-33.437164819030905,36.23998379908022,36.9529057854726,-35.0,-35.0,35.0,35.0,-6.015480416678722,-5.918777123284342,5.646502367947036,5.7432744230344674,0.0,12.775689235466754,10.068959228631387,5.605749020269534
6.461000000000492,,-0.11220002625712489,-0.020873567033064165,0.13779780537296663,15.763557888298328,-13.289119984258958,-18.965478708187522,-34.58813574400781,-33.43846051465123,36.24085900657693,36.95266055134,-35.0,-35.0,35.0,35.0,-6.01548047601573,-5.9202113308965885,5.647395562181061,5.743815038438037,0.0,12.77580241070243,10.069007980862098,5.605672953343146
6.481000000000499,,-0.11219928265367557,-0.0208734504793851,0.13779797799953594,15.763626115222449,-13.28882288661595,-18.966013294166448,-34.588135361597374,-33.43971222783267,36.241700447585806,36.95242063260212,-35.0,-35.0,35.0,35.0,-6.015480534871882,-5.92159682399108,5.64825480062985,5.744341012498646,0.0,12.775912121066655,10.06905527869477,5.605599195607155
6.501000000000506,,-0.11219856295168691,-0.02087333424208511,0.13779814619327455,15.763691065731285,-13.288535756548006,-18.96652807130521,-34.588134972911185,-33.440921445598924,36.242509461745925,36.952185996969376,-35.0,-35.0,35.0,35.0,-6.015480593182701,-5.922935250971817,5.649081409190228,5.744852658719847,0.0,12.776018465066429,10.069101161306982,5.60552768232274
6.521000000000512,,-0.11219786640504689,-0.02087321848794508,0.13779831003476425,15.763752897785952,-13.288258263099413,-18.967023790064122,-34.588134580039906,-33.44208960497939,36.243287333991624,36.95195660597894,-35.0,-35.0,35.0,35.0,-6.015480650890331,-5.924228204771867,5.649876660462061,5.745350288976752,0.0,12.77612153882278,10.069145667063545,5.605458350275404
